publishedAt;authorDisplayName;text;likeCount
2023-05-04T14:27:55Z;Wawan Setiawan;seg penting jangan pilih dari kubu banteng merah ;4
2023-05-03T23:54:48Z;Eco Eco;  zuhri soal bisa ngomong  balita pun pintar       tetapi capres   sarjana  lamis di bibir  meski kudu mikir      ;0
2023-04-30T00:17:26Z;Amir 067;perlu ada perubahan yang sebelumnya mengutamakan kepentingan pimpinan partai dan kroninya menjadi mengutamakan kepentingan rakyat secara keseluruhan;0
2023-04-30T00:17:00Z;Dendi Pras;siapapun bebas dengan pilihan masing  selama rakyat indinesia  walaupun hanya satu yg aku dukung dan yg aku pilih  selamat menentukan pilihan dengan bebas dan damai     ;0
2023-04-30T00:13:25Z;Edward Zanin;kali wadas adalah saksi bisu     apa kita ingin melihat kali wadas yang lain          ;2
2023-04-30T00:00:20Z;moh giri;jateng hadir     br siap mendukung dan memilih anies baswedan menjadi presiden ri ;5
2023-04-30T06:01:18Z;moh giri;   okey   ;0
2023-04-30T05:57:47Z;annyles 19;jogja masih ganjar ;1
2023-04-30T04:24:13Z;Mohammed Riyadi;moh giri keblingeeer;0
2023-04-29T23:58:42Z;Agung Duta Nuswantara;salah ini ramalannya       yg benar   hanya ada  pilihan      minus anis       g  percayaaaa          taruhan   jutaan ayoooooo;0
2023-04-29T23:39:06Z;Rusgandi Rusgandi;aku mah berdoa untuk bpk anies ahy jadi presiden dan wakil presiden ri aamiin yaa robbal   aalamiin;0
2023-04-29T23:33:24Z;Sarip Hidayat;bagus spya kompetitif tpi yg sht  br pilih yg mmnuhi syart amant brjuang mnsejaterakn rakyt mnegakkn hukm kbnaran  amp  keadiln ;0
2023-04-29T23:32:40Z;Jurman Harahap;penentu pemenang rakyat apa kpu   mk  ;0
2023-04-29T23:30:39Z;Pak Slamet;ppp dan pkb adapun pilihan dpp tapi rakyat tetap pilih anis   ;0
2023-04-29T23:30:06Z;Aswad Daud;kasihan partai jaket ijo  terombang ambing seperti buih dilautan tanpa arah  ideolgi petingginya antara duit dan kekuasaan  sementara lambang hanya simbol ;1
2023-04-29T23:29:56Z;AD 2 RP;pilih presiden yg tdk main dg uang rakyat  tidak pandang bulu saat menentukan kebijakan  cari yg murni mengutamakan rakyat bukan mementingkan partainya presiden harus menjadi pelayan rakyat;2
2023-05-01T06:27:53Z;Azrul Azis;se;0
2023-04-30T16:46:54Z;fatmah wati;sya dukung yg mempihak rakyat yg satu penghianati emak emak yg satu urusan ekp  uang zakat dipakai sya tetap dukung pak anis;0
2023-04-29T23:29:29Z;Muhamad Soleh;katanya gusdur dulu insyaalloh  suatu saat pak prabowo jadi presiden      ;15
2023-05-02T01:36:00Z;Galih;benar betul tuh gus dur memang benar;0
2023-05-01T03:38:07Z;ridi;   muktiar yak betuuulll     ;0
2023-04-30T15:43:25Z;Muktiar Muktiar;bukan gitu bilangnya bos  gusdur pernah bilang orang yg paling ikhlas dan tulus ya prabowo klo ga salah  ga bilang prabowo jadi presiden    klo salah bisa di koreksi;1
2023-04-29T23:25:46Z;Jeki Chandra Yahya;insyaallah aku yaqin seyaqinnya ganjar pramowo;0
2023-04-29T23:19:54Z;Andreas Sudjono;ya    sapa aja yg kita coblos  tidak usah ribut  ribet dan riweh tu yg kalaah;1
2023-04-29T23:19:02Z;Mila Karmila;yg penting punya ahlak dan nurani    itu paling utama;0
2023-04-29T23:15:17Z;amri Bang;mau siapa capresnya insya allah p anis rb pemenangnya   ;2
2023-04-29T23:07:57Z;Nanang Utomo;ganjar pranowo presidenku klu wowo mbangun orba kembali;0
2023-04-29T23:05:56Z;Heru Suprijanto3011;saya simpatisan pdi p  tapi untuk saat ini prabowo satu capres yang sangat ideal untuk memimpin indonesia bersama prof  mahfud md  percuma kita pilih pdi p   sebuah partai yg katanya mewakili wong cilik  gak taunya semua cuman petugas partai   parah ini mak banteng  kita tau presiden jokowi tidak korupsi  tapi jadi presiden tidak bisa memberantas korupsi  bahkan yang namanya korupsi berada disetiap sudut negara nkri ;8
2023-04-29T23:05:37Z;semar mendem;yang jelas yg paling berprestasi   br anies  jelas;2
2023-04-29T22:58:56Z;TM CHANNEL;kib mah partai pela pelu    gk pernah konsisten ;0
2023-04-29T22:50:58Z;Noer Hadi;ingat orang islam  lewat partai  ormas itu jelas dlm al qur an dilarang  berdekatan dgn orang  kelompok  partai ormas yg  quot munafik dan kafir  quot  dn br yg menentang aturan allah    br        ;0
2023-04-29T22:47:15Z;TAUBAT;pak anies paling pas untuk indonesia ;2
2023-04-30T01:24:26Z;Aryono Tan;setuju pak anies  krn pembangunannya nyata  indonesia tdk akan banjir lg krn banyak berjuta juta sumur resapan yg dibangun di seluruh indonesia ;0
2023-04-29T22:37:55Z;Ilham Bahar;yg penting bukan dari pdipeh ;0
2023-04-29T22:35:53Z;Andika 71;sudah saatnya ummat islam tdk memilih capres yg bodoh terhadap agama;5
2023-04-29T22:32:59Z;Brawi Jaya;kalau pt nol persen  bisa sepuluh  banyak pilihan  dg syarat tidak curang  baru indonesia jaya;0
2023-04-29T22:25:00Z;Pasir Doton; poros lebih epekti  kalau  rasa nya tdk mungkin  golkar ujung nya paasti msk koalisi pemerintah  cari aman  gk mungkin galkar jadi oposisi blm ada sejarah nya ;0
2023-04-29T22:17:11Z;Usg Bachroy;karena partai ini tidak butuh suara umat islam maka haram bagi kami untuk memilih partai ini apalagi capres dan caleg nya ;1
2023-04-29T22:12:04Z;basuki rachmad;pendukung jokowi itu mayoritas   hampir pasti pendukung jokowi akan pilih ganjar  ;0
2023-04-29T22:11:19Z;Anak rantau;bagi yg hobi nonton bokep ayo rame pilih ganjar pranowo biar kompak gt;0
2023-04-29T21:46:18Z;poison;mau jadi apa negara itu jika dipimpin seorang kader partai yang hobi nonton bokep;0
2023-04-29T21:35:01Z;masz boy;saya harap ppp  pan  pks merapat ke pdip  demokrat  nasdem ke golkar  erlangga ahy cocok jadi poros ke  karena ke  tokoh juga ngebet;1
2023-04-29T21:31:38Z;maryadi soen;rakyat yang cerdas br        untuk apa memilih  kalo nggak ada perubahan   ;0
2023-04-29T20:02:47Z;DJT Canal;gak sampai  calon juga kali mbak  maksimal  capres  ;0
2023-04-29T19:57:57Z;Ivanoryza_; aja capres   yg satu kan gatot nyapres   ;0
2023-04-29T19:53:08Z;Agung Prihantoso;yg penting rakyat baik otomatis pemimpin baik;0
2023-04-29T19:42:12Z;Nur Kholis;jgn di pilih dri pdi   golput;1
2023-04-29T19:01:21Z;Tom Marnasib;selamat capres pak ganjar dan mba puan hebat mau ngalah demi menang  moga sks  pak prabowo harus realistis  mestinya bisa membaca situasi  terlalu ambisi jadi presiden akan memalukan  sebaiknya dari awal mau mundur selangkah jadi cawapres  itu lbh realistis  klu kalah capres   belum tentu sama dg pak jokowi mengangkat pak prabowo jd menhan  track record capres akan menjadi penilaian tertinggi bagi pemilih  jd saran saya  sedari awal mestinya mundur selangkah utk maju dan menang  wajar pdip mencapreskan kader sendiri krn pemenang pemilu   klu hny  pasang jg akan menghemat dana pemilu yg hny  x bukan  moga pak prabowo subianto menyadari hal penting ini dg memandang jauh ke depan  sks pak ganjar dan  semua tim projo  mari kita terima permintamaafan pak ganjar  bukan beliau yg menginisiasi gagalnya u  dia yg terbaik dari semua  jgn krn  kesalahan  jd hilang  kebaikannya  pak ganjar bisa lanjutkan kinerja pak jokowi  dia pro rakyat dan  anti korupsi akan membuat indonesia maju pesat   i   u all ;0
2023-04-30T13:29:54Z;Ade triana;karena prabowo ingin membuktikan ucapan gus dur suatu saat prabowo jadi presiden di usia tuanya;0
2023-04-29T18:56:57Z;Mi Baru;bagus           akur sukur lebih dari  jika bu susi ikut nyapres  pasti bu susi yg saya dukung  pasti menang ;1
2023-04-29T18:31:31Z;supri yanto;anies ada gagasan  solusi dan inovasi bro ;1
2023-04-29T18:06:52Z;Ar Nando;hidup anies  ;2
2023-04-29T17:47:57Z;Zuhardi Juni;klo  capres mk akn ada dua putaran putaran kedua  prabo dan erlangga akn berkoalisi dg perubahan dan pdip sendirian sudah lama kelihatan klo golkar pengen keluar dr kib ;1
2023-04-29T17:43:03Z;Syafarudin Tanjung;sekalipun  capres  anies ttp pilihanku;0
2023-04-29T17:42:59Z;DIAZ ARTA; capres lebih enteng buat ganjar;0
2023-04-29T17:40:24Z;Arifin Azhari;rakyat indonesia sdg mewujudkan demokrasi pancasila yg luhur dan bermoral  oleh sebab itu wajib dijaga jgn sampai dirusak oligarki;0
2023-04-29T17:11:15Z;suwarno montor;rame klo golkar dan pan dukung mahfud md   ;0
2023-04-29T17:06:40Z;Syahrudin Udin;ganjar pranowo the next president for               ;0
2023-04-30T03:34:27Z;Syahrudin Udin;  dari pada petugas ormas terlarang yg mirip pki     ;0
2023-04-30T03:33:47Z;Syahrudin Udin;  sutikno masa mau pilih presiden keturunan yaman yang minim prestasi yg melakukan banyak korupsi namun ngeles dng istilah kelebihan bayar   mana program oce oce dan rumah dp nol  ada suara ny ga ada wujud ny kaya kentut  emang ga ada lagi tokoh nasionalis yg asli pribumi selain ganjar   kasian kadrun dalam hidup ny di kebiri dan di kekang pikiran ny sehingga ga memiliki akal sehat utk mencerna dan meneliti apapun ttg sebuah persoalan kehidupan berbangsa dan bernegara  bak robot bernyawa yg hanya mengikuti berbagai dogma dan doktrin menyesatkan       br rakyat asli indonesia akan memilih siapapun tokoh nasionalis asli indonesia   ga terfokus pada satu tokoh saja   bila ganjar di nilai kurang baik hari ini dan nanti maka kami akan memilih figur lain ny secara bebas dan merdeka tanpa arahan komando atau doktrinasi apapun yg membodohkan dan menyesatkan  berbeda dng kalian seperti gerombolan bebek yang hanya berjalan mengikuti arahan si pengembala  di suruh belok ke kiri atau ke kanan    di suruh maju atau mundur pasti akan di laksanakan tanpa bantahan ga peduli walau di depan nya jurang    br bila hari ini yg di proyeksikan anis yohanes utk capres dan besok sugik nur maka kalian pasti akan mengikuti apa yg di putuskan oleh para pembawa suara dari langit    ;0
2023-04-29T23:11:43Z;Juhrianschah;blm ada pilihan ;0
2023-04-29T22:57:15Z;Dwi Sutikno;masak masih mau pilih orang yang tersandera e ktp  widas  masyarakat jateng masih tergolong  propinsi termiskin   ini mau bangun nkri lho  trs bisa apa    ;1
2023-04-29T17:06:33Z;bintang Utara;petugas partai lawan petugas rakyat   kita rakyat menunggu siapa yang menang rakyat apa partai  ;0
2023-04-29T17:00:01Z;Ika Rahmi;baru pak anies baswedan yg capres kalo pdip baru petugas partai   capresnya blum ketemu masiku;0
2023-04-29T16:54:33Z;Sudrajat Dramar;anies baswedan cerdas dan keren  baru jadi gubernur sudah bisa membatalkan demi hukum  amp  konstitusi  pulau reklamasi yang belum terbangun apalagi bila menjadi ri   makanya ditakuti oleh para penghianat bangsa;10
2023-04-30T15:33:26Z;jinguahi ra;anus baswedan keturunan yaman juara bohong  fitnah  korupsi   antek isis iluminati khilafah  budaknya wahabi zionist iluminati   sgra dipenjara niru habib cabul rijik terkutuk   front pemuja iblis   fpi ;1
2023-04-30T15:31:40Z;Ari Wibowo;pada ngelem aibon apa nih   kok aga ngelantur   ;0
2023-04-30T14:58:44Z;Sugiono Sugiono;mantaabb  ;0
2023-04-30T14:53:07Z;alex b kiryanta;kurang info gak usah ikut komen  p reklamasi mana yg berhenti      br tetep jalan bung  snis cm mengganti istilah aja    br anis paling jago ngeles  pdahal cm ganti nama  kayak korupsi ganti istilah kelebihan bayar  ganti nama jln   rusun jdi rumah bertingkat     br ganti istilah aja kok dibilang prestasi        ;1
2023-04-30T14:09:03Z;djabir Al;cerdas  kita  pilih  yg  berani  menantang  oligarki;0
2023-04-29T16:43:33Z;Ferijanto;cocoklah capresnya ada  orang  jadi banyak pilihannya ;1
2023-04-29T16:42:02Z;Sampul Film;minimal calon presiden kita bisa bahasa inggris lah  jangan bikin malu bangsa dong  masa pemimpin nya ndak bisa bahasa internasional    malu aku lek;1
2023-04-29T16:32:42Z;maggua maggua;jangan pilih capres yg melanjuti jokowi  br rezim darurat korupsi dan pencucian uang   ;7
2023-04-29T16:29:28Z;arif billah;pdip harus tenggelam;0
2023-04-29T16:27:43Z;Diko Diko;sy suka yg pinter mnglola ekonmi negra  jdi usha rakytt ga miskin krna bykyy investasi asing   usha rakyt kcil hancur    dikuasai asing;0
2023-04-29T16:27:34Z;Galvin Gibran;semoga hny dua pasangan dan itu gp vs ps agar nkri sama menang  semua menang  tidak ada pki  partai kadrun identitas  di antara kita    ;2
2023-04-29T16:25:09Z;Mender Kumar;ganjar pranowo gk masalah    pokoknya jngan diluar itu      ngeri deh        ;1
2023-04-29T16:21:32Z;Bin Jak;makin banyak makin bagus;0
2023-04-29T16:20:13Z;Pesanggrahan Langenharjo; a href   youtu be ezcp zikqq   youtu be ezcp zikqq  a ;0
2023-04-29T16:15:24Z;BARDI Project;golkar mrpat ke grinda  p dan pan ke pdip  jdi ckup  aj  udah seru prtarungan ny  hah;0
2023-04-29T16:09:19Z;anti buzzer-cebong;yang jelas pilihan saya bukan capres petugas partai;1
2023-04-29T16:06:17Z;Cholil Mohammad;koalisi partai yg bertentangan secara ideologi bgaimana bisa diharapkan politik akan bermutu  jelas dipastikan demi kepentingan pragmatis  ora mutu;0
2023-04-29T16:04:53Z;Cholil Mohammad;politik indonesia blm bisa ideal selama semua cma membela kepentingan pribadi  atau golongan  gk ada yg bermutu membela kepentingan rakyat;1
2023-04-29T16:04:46Z;Dragger;the best anies baswedan presiden nkri;0
2023-04-29T16:04:29Z;Dragger;komentar netizen banyakan ke anies presiden top;1
2023-04-29T16:03:46Z;SUDARENO;prabowo paling josh pokok e prabowo;5
2023-05-01T07:15:40Z;OnyFans;ingatlah pilpres   amp     kalah aja ga sportif kok     mau head to head sama pdip lagi   br iya kalo menang kalo kalah lagi   hetrik kalahnya    ;0
2023-04-29T16:02:36Z;Eko Hadi Wibowo;p r a b o w o   gerindra      br c a k  i m i n   pkb    ;0
2023-04-29T15:57:12Z;Kian Majumapan;prabowo mahfud md go go go  ri ;7
2023-04-29T15:49:35Z;Bernadetta 01;calon presiden kok suka nonton blue film      nanti miyabi didaftar pertama jadi menterinya juga madona majalah dewasa diresmikan sebagai bacaan lewat kepres     waduuuhhhh bisa rusak betul indonesia nanti pengawalnya fredy sambo dan tedy minahasa      bubarrrr;1
2023-04-29T15:47:15Z;Azka Ibrahim;rakyat cerdas     br pilih yg dicalonkan bukan yg mencalonkan    krn org ambisius ada udangnya  br pilih petugas rakyat bukan petugas partai   paham sendirilah  th terakhir  org baik disetir gerombolan  br pilih yg deklarasi sdh ada itikat pencalonan tidak ada mahar  br bagi yg kurang cerdas   tak kasih clue  calon tersebut berinisial   cak lontong ;0
2023-04-29T15:43:09Z;Sulistyo Umar;dilihat dari nama capresnya kelihatanya sulit melawan ganjar  sdg yg lain kelihatanya hanya penggembira utk meramaikan pemilu ;0
2023-04-29T15:37:25Z;Helmy Hariono;ganjar  cengengesan  terus  kayak pelawak apa iya memang pelawak        ;0
2023-04-29T15:29:20Z;Realme C2;wachh mantap rame     yg penting gue ngk akan pilih wan abud imigran yaman kadrun      apapun alasannya gue ngk akan pilih imigran kadrun    is the best  quot  putra asli indonesia pribumi                         ;8
2023-05-06T22:52:59Z;Abuya Abbas Channel;keturunan cina maksud loe;1
2023-05-06T11:53:28Z;Mulyadi Idrus;yg penting g suka bokep;1
2023-05-06T08:57:04Z;Yunus Netting;tanpa kakek wan abud   indonesia g di akui kemerdekaan nya oleh bangsa lain sedangkan kakek elu dulu kerjasama sama kompeni ;1
2023-05-06T08:29:45Z;Tyas; pm;0
2023-05-03T19:10:44Z;Oktavariza Nuarlis;kadrun   kafir dungu turun menurun     ;0
2023-04-29T15:26:03Z;Septi Rama;pokok nya prabowo oke insya allah menang dan amanah aamiin;46
2023-05-06T10:38:56Z;Pak Matsate;kami sudah kapok pilih perabowo   s   karena  kami  dan emak  tak menghitung biaya tapi di hianati;0
2023-05-05T09:30:43Z;Andi S;logis  pak prabowo ketua partai posisi tawar kuat anak satu kemungkinan membangun dinasti paling kecil dibanding calon lain tni dg pangkat perwira menengah ke bawah loyal kepada beliau  br pak ganjar jelas petugas partai paling cuma boneka minimal posisi tawar lemah kemungkinan membangun dinasti ada berdasar pengalaman petugas sebelumnya  br pak anies bukan anggota partai yg mencalonkan tentu ada tawar menawar kemungkinan membangun dinasti ada ;0
2023-05-05T01:36:39Z;PENGAMAT POLITIK NASIONAL;aamiin    ;0
2023-05-04T13:06:44Z;Kakek Ugeng;ada capres yang main ciluk bakekok ba   lucu banget gue sampe ngakak dan terkencing  kencing ;0
2023-04-29T15:25:11Z;Hermawan Yulianto;prabowo dan mahfud md ;5
2023-05-02T00:21:00Z;GbLoverRmdhan;hh ;0
2023-04-29T22:57:44Z;Dwi Sutikno;ini masih terbaik;1
2023-04-29T15:23:05Z;kepal;golkar jangan diam dong  anda partai besar  mana capresnya   ;0
2023-04-29T15:19:22Z;Mario Superjoc;menurut saya  br ya pilih anies;0
2023-04-29T15:07:48Z;Irvan Husaeny;kok psi yg dr awal dukung ganjar nggak disebut ya        ;0
2023-04-29T15:05:13Z;Alip Syahrudin;giring ayo kamu pasti bisaaa;0
2023-04-29T15:02:10Z;Unifil Roudhoh;prabowo mahfud md br ganjar sandi br sengit itu;2
2023-04-29T15:01:54Z;Soleman God Bless;gp is the best;0
2023-04-29T15:01:17Z;Ghofur Aji;ogah pilih petugas partai ;1
2023-04-29T15:00:57Z;Tony Akhmad;anies   koalisi perubahan   br ganjar   pdip ppp   br prabowo   kkir   br airlangga   pg  amp  pan   br   ;6
2023-05-03T19:09:39Z;Oktavariza Nuarlis;   stillmarthz pas bgt klu psi dukung ganjar krn di psi banyak pemain bokep ada lgbt sipit pengrusak nkri;0
2023-04-30T21:03:48Z;Yopie Stillmarthz;psi dukung ganjar juga;1
2023-04-29T14:54:00Z;Was ma'u;semoga banyak pilihan   atau  pasang capres;0
2023-04-29T14:53:33Z;Sinar Phone;anies is the best;4
2023-04-29T14:53:00Z;Sinar Phone;kotak kardus di gembok  hati hati;1
2023-04-29T14:50:16Z;Donald Samosir;yg penting presiden  nanti bukan dari kalangan antek orde baru dan jg pendukung khilafah   ;30
2023-05-08T22:44:23Z;Oktavariza Nuarlis;  samosir pendukung sambooo yeessss     blum kapok jg          antum ternasuk ke dalam golongan kadrun   kafir dungu turun menurun         ;0
2023-05-08T15:44:27Z;Ade Rahmat;   samosirmau siapa capresnya darimana partainya   pilihan gw tetep  anies baswedan presiden pilihan rakyat cerdas dan pinter;0
2023-05-08T12:17:38Z;rrr oooh;yang penting bukan antek pki;0
2023-05-08T10:03:59Z;jejeje rewwel;yg penting bukan junjungan kadrun   ;0
2023-05-08T08:19:41Z;Najamuddin;yg penting yg bisa nimbun utang  gadaikan tambang sama asing  bisa korupsi pokoknya bisa berbohong ;1
2023-04-29T14:46:22Z;Shandhy Ajie;anis paling maju   progresif mengatasi masalah di indo   semua masalah anis solusinya;2
2023-04-29T14:42:08Z;terlihat;pdip     ;0
2023-04-29T14:39:24Z;Gita Ningrum;sy dukung pak anies    indonesia butuh pemimpin yg selalu memikirkan warganya bukan petugas partai yg hanya memikirkan partainya bukan rakyatnya;80
2023-05-05T03:44:36Z;Bapak;mendjng puan gak sih ;0
2023-05-03T20:09:51Z;Hendri agustian Hendri agustian;anis anus atau dubur mau gulingkan pancasila ideologi bangsa indonesia    ;0
2023-05-03T10:16:20Z;Pecinta Qosidah;  keriting cukong nya partai;0
2023-05-03T10:06:21Z;jembot keriting;kalo anis apa nya partai  ;0
2023-05-03T00:20:23Z;Pecinta Qosidah;  agustian hendri agustian kebanyakan pendatang itu mau menghancurkan;0
2023-04-29T14:39:21Z;Ketut Arjana;idealnya pak ganjarlah  sampai saat ini blm ada yg terbaik dari beliau;4
2023-05-02T01:43:12Z;rudi Makassar;prabowo masa lalu br jokowi masa suram br anies masa depan br ganjar masa bodoh;0
2023-05-02T01:37:48Z;Galih;   makassar prabowo subianto mantep;1
2023-05-01T11:26:43Z;rudi Makassar;coba sebutkan dari sudut mana ganjar terbaik  asal gunakan akal sehat ya  bkn krn rasa iri dan dengki  salam perubahan dari kedunguan ke pencerdasan   br anies hobby baca buku br ganjar hobby nonton film porno;3
2023-04-29T22:55:17Z;Dwi Sutikno;banyak tersandera dari e  ktp  widas  jateng masuk katagori  propinsi termiskin mana yang dianggap berhasil  ;2
2023-04-29T14:36:45Z;iswandi hari;pak mahfud md yg jdi presiden;0
2023-04-29T14:35:45Z;Ripto Ripto;pak timbul no    br pak den bo    kep no  no      br anis baswedan yes   yes   yes     ;0
2023-04-29T14:26:15Z;Andri 99;semakin banyak semakin seru;0
2023-04-29T14:20:53Z;Ari Cinta;jgn pilih yg suka nonton bokep;0
2023-04-29T14:17:20Z;maspurwo;makin banyak calon makin siipp  banyak pilihan utk rakyat merdeka        ;1
2023-04-29T14:15:55Z;M Ridho;kalau pak ganjar pingin jdi pikok merah rambut nya pdi merah;0
2023-04-29T14:13:15Z;Romeo Rojalih;sya tidak akan pernah pilih capres lain selain anis baswedan   br karena yg lain capres cebong dungu semuanya  ;0
2023-04-29T14:12:05Z;Suswandono Suswandono;pnting jgn yg dari pdi   ;0
2023-04-29T14:11:40Z;Erwin official007;seru lah klo  capres;0
2023-04-29T14:09:25Z;23.03P;yang lain mending diem  jelas ganjar lah   slama pdi ttp merah      br duitnya banyakk  blm lagi frming buzzernya   ;0
2023-04-29T14:03:59Z;OnyFans;biar boncos aja gapapa kali ya    br sekali  biar ambruk bangsanya    ;0
2023-04-29T14:03:15Z;Habsyah Kapitanhitu;byk capres itu lbh baik ;0
2023-04-29T14:01:28Z;Zaidan;mau   atau lima pasangan capres   tidak ada masalah  koalisi gerindra sangat kuat dan cenderung naik signifikan dalam elektabilitasnya  rakyat sangat menunggu janji bpk prabowo next president                 pilpres   prabowo pembela rakyat  bapak pemersatu dan bpk perdamaian indonesia               ;10
2023-04-29T17:44:31Z;Ajo Kurniawan;ingat janji kampanye yg dahulu   br sembako murah   swasembada pangan   petani sejahtera       br  b  quot macan asia mengaum kembali quot   b ;1
2023-04-29T14:00:25Z;Joko Herjanto;tetap pak ganjar mahpud;1
2023-04-29T13:58:58Z;Akatsu Han;makin seruu dapat banyak amplopp kopii  dan rokok;0
2023-04-29T13:58:45Z;Wahono Arimbi tralis;mendi  calon cepet selesai nggak buang anggaran;0
2023-04-29T13:40:12Z;Djupri Effendi;diri dalam daging yg pas cuma pa prabowo       bila soceng pastinya cukup dia kali aja merah     ;0
2023-04-29T13:39:25Z;Papa Bowo;prabowo pilihanku;1
2023-04-29T13:36:54Z;maryati 123;biar jadi poros   aku akan mngajukan bapakku;0
2023-04-29T13:25:16Z;Syahrudin Wahab;mantap     ada  calon        ;0
2023-04-29T13:21:17Z;Syabab Kids;kompas perlu dikalibrasi   udah g netral seperti dulu;0
2023-04-29T13:17:35Z;Aa Zamal;yg penting aku tidak pilih org pdi;1
2023-04-29T13:16:47Z;Aa Zamal;pilihan utamaku pk anis br paling tidak prabowo jg boleh  br asal jgn dari  pdi;226
2023-05-10T17:59:46Z;Fachry susanto;   kami dr sebagian besar warga jateng siap memiskinkan kelompok eko kunnthadi dkk  anies pilihan kami ;0
2023-05-10T17:56:59Z;Fachry susanto;   makassar apkh kalau anis menang peliharaan mu masih kau kasih makan  soal ya kelompok eko kunnthadi dkk cemas klau anis menang sapa yg ngasi makan mreka;0
2023-05-08T06:51:08Z;Jamal Udin;   makassar yakin    ;0
2023-05-08T05:10:30Z;Abdullah Al aqil;   masjhur  br apasih;0
2023-05-08T05:10:13Z;Abdullah Al aqil;   makassar  br alhamdulillah mayoritas ummat islam di indonesia;0
2023-04-29T13:14:25Z;Aa Zamal;tetap anis;1
2023-04-29T13:12:06Z;Margono Gono;siapapun capresnya insyaalloh anies presidennya;1
2023-04-29T13:11:12Z;Elva Herliana Siregar Siregar;jangan pilih ganjar  dia cuma petugas partai  bonekanya pdip   udah jelas  periode petigas partainya pdip   nkri amburadul   hancuurrrt   rakyat diperassss    dizolimi  sementara korupsi dan kkn dipertontonkan didepan mata rakyat indonesia    stop jadi rakyat yg bodoh   ;0
2023-04-29T13:11:00Z;LUKMAN HAKIM;berbagai cara menggembosi suara anies  tapi suara rakyat mutlak nggak tergantung partai  para partai terlalu percaya diri padahal suara rakyat people power    ;0
2023-04-29T13:07:59Z;Tarman Suryaman;bagus jd bnyk pilihan  ;0
2023-04-29T13:07:22Z;edi bahar piliang;p selamat jalan    ternyata masih cinta  dunia ya klu benar   umur kau gk th   tanggung jawab aja dhadapkan allah bawa pengacara kalian yg hbat pasti gk berani;0
2023-04-29T13:06:21Z;Ketut Karyawan;ganjar yg paling pas memimpin nkri br beliau cerdas  jujur  merakyat    ;7
2023-04-30T02:23:15Z;Harpan Agansi;apalah hebatnya jika hanya jadi petugas partai   br presiden tapi di bwa telunjuk mak banteng       ;0
2023-04-29T23:31:38Z;Pak Slamet;petugas partai lhoooo     ;0
2023-04-29T23:23:07Z;gayuh wahyupratama;petugas partai;0
2023-04-29T23:17:47Z;amri Bang;preeettt     butuh perubahan dan keadilan  bkn petugas partai;1
2023-04-29T14:53:32Z;rudi Makassar;jujur ngaku hobby mbokep  rakyat jateng jadi malu ;2
2023-04-29T13:01:56Z;Asep Rahman;nih yg capres ini  tanya dulu    apakah klo kepilih  nantinya akan bertindak sebagai presiden negara republik indonesia yg kita cintai  atau hanya sebagai petugas partai saja   klo hanya sebagai petugas partai  mending jangan maju     krn suda tahu arahnya kemana ;1
2023-04-29T12:53:44Z;ahsin fauzi;kita coblos capres yg tidak menghianati rakyat;76
2023-05-09T08:11:00Z;KOALISI MEDSOS;   faisal hafiz psi juga merah   ;0
2023-05-09T07:11:08Z;Much. Faisal Hafiz;   medsos males ah kalo dari partai merah;0
2023-05-08T10:11:52Z;Msuryanto Ryan;tetap    prabowo di hati    prabowo   presidenku    ;0
2023-05-07T19:17:50Z;Novi Noviandi;  setiyadi ngakak sma pendukung sndri aja dia gk peduli saliman aja ogah ogahan apa lagi sma satu negara ya di abaikan    ;0
2023-05-06T12:51:06Z;Labas ibrahim TV channel 2;semoga nasdem menang;0
2023-04-29T12:50:32Z;ketoet Astawa;prabowo    agak sulit menang ;0
2023-04-29T12:46:26Z;Explorers Space & Time;jokowi sdh melakukan pemerataan pembangunan indonesia sentris  hanya ganjar pranowo penerus terbaik  bkn prabodoh sampah orba;0
2023-04-29T12:02:25Z;matcha crvle; a href   youtu be ldxemnubq   youtu be ldxemnubq  a  ini apakah benar   ;0
2023-04-29T09:58:42Z;Mulyana Yana;yg ke empat sodara nya pa kiai h gusdur;0
2023-04-29T05:25:30Z;purno wardoyo;ini menguntungkan prabowo dan anis tapi bakalan seru mudahan ga curang aja;0
2023-04-29T04:59:02Z;Ahmad Bajry;klo  atau  jd kewujud   karma maksa in threshold       semoga yg tumbang duluan si uban;2
2023-04-29T03:48:14Z;miftakhul huda;saya tetap anis ganjar nol;1
2023-04-29T03:42:45Z;Lukman Khakim;rg mana rg;0
2023-04-29T01:15:58Z;Mimin Elek;jangan pilih capres dari pdip   krn partai nya kaum sekuler;12
2023-04-29T00:12:11Z;Sutardjo G Sindhu;makin banyak capres makin seru  ditunggu serangan fajarnya maze  itu yang paling demen walau nyoblosnya ogah;0
2023-04-28T22:42:17Z;Go victor;prabowo   ;3
2023-04-28T22:02:26Z;ENDAH YUNI;semoga hanya   pasangan di pilpres   jangan kebanyakan sebab biaya yg hrs dikeluarkan negara sangat besar  ntar ngutang lagi trus presiden berikutnya di salah in gara utamg megara bengkak  hadehhh ;0
2023-04-28T20:26:52Z;Odi Sbsn;p selera sama ganjar;0
2023-04-28T20:20:09Z;Odi Sbsn;ganjar jangan terlalu seiring nonton video porno kalo mau  capres malu dong;1
